[Cidade: Rio de Janeiro]
[Mês]	[Dia]	[Hora]	[Temp]	[Umi]	[Rad.Dir.]	[Rad.Dif.]	[Dir.Vento]	[Vel.Vento]
11	5	4	 23.000	 0.890	 0.000	 0.000	 30.000	 3.100
11	5	5	 23.000	 0.890	 0.000	 0.000	 300.000	 2.100
11	5	6	 25.000	 0.780	 6.000	 27.000	 330.000	 2.100
11	5	7	 25.000	 0.780	 40.000	 93.000	 330.000	 2.100
11	5	8	 28.000	 0.700	 259.000	 235.000	 330.000	 1.500
11	5	9	 28.000	 0.700	 337.000	 291.000	 310.000	 2.600
11	5	10	 29.000	 0.620	 360.000	 364.000	 200.000	 1.500
11	5	11	 30.000	 0.550	 594.000	 222.000	 190.000	 3.100
11	5	12	 30.000	 0.520	 699.000	 223.000	 190.000	 5.100
11	5	13	 30.000	 0.520	 734.000	 238.000	 200.000	 4.100
11	5	14	 28.000	 0.580	 586.000	 289.000	 180.000	 7.700
11	5	15	 27.000	 0.620	 567.000	 232.000	 210.000	 4.100
11	5	16	 27.000	 0.620	 634.000	 140.000	 210.000	 7.700
11	5	17	 26.000	 0.650	 476.000	 114.000	 180.000	 3.600
11	5	18	 25.000	 0.740	 23.000	 62.000	 180.000	 5.100
11	5	19	 28.000	 0.620	 0.000	 0.000	 170.000	 5.100
11	5	20	 25.000	 0.740	 0.000	 0.000	 0.000	 0.000
11	5	21	 25.000	 0.690	 0.000	 0.000	 0.000	 0.000
11	5	22	 25.000	 0.780	 0.000	 0.000	 0.000	 0.000
11	5	23	 25.000	 0.780	 0.000	 0.000	 0.000	 0.000
11	6	0	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
11	6	1	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	6	2	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	6	3	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	6	4	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	6	5	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	6	6	 24.000	 0.830	 4.000	 35.000	 30.000	 3.100
11	6	7	 24.000	 0.830	 15.000	 173.000	 30.000	 2.800
11	6	8	 24.000	 0.830	 4.000	 165.000	 30.000	 2.600
11	6	9	 27.000	 0.700	 60.000	 209.000	 360.000	 2.600
11	6	10	 29.000	 0.580	 159.000	 465.000	 270.000	 2.600
11	6	11	 29.000	 0.580	 295.000	 373.000	 210.000	 5.100
11	6	12	 29.000	 0.620	 530.000	 328.000	 270.000	 5.100
11	6	13	 29.000	 0.580	 521.000	 364.000	 220.000	 4.100
11	6	14	 27.000	 0.540	 269.000	 336.000	 210.000	 6.200
11	6	15	 27.000	 0.510	 227.000	 296.000	 230.000	 4.100
11	6	16	 26.000	 0.580	 27.000	 273.000	 240.000	 7.200
11	6	17	 25.000	 0.650	 10.000	 92.000	 210.000	 7.200
11	6	18	 24.000	 0.690	 2.000	 48.000	 210.000	 5.100
11	6	19	 24.000	 0.690	 0.000	 0.000	 240.000	 4.100
11	6	20	 24.000	 0.690	 0.000	 0.000	 210.000	 2.100
11	6	21	 23.000	 0.730	 0.000	 0.000	 220.000	 2.100
11	6	22	 23.000	 0.780	 0.000	 0.000	 210.000	 3.100
11	6	23	 23.000	 0.780	 0.000	 0.000	 210.000	 2.100
11	7	0	 16.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	7	1	 22.000	 0.830	 0.000	 0.000	 160.000	 2.100
11	7	2	 22.000	 0.830	 0.000	 0.000	 180.000	 2.100
11	7	3	 22.000	 0.830	 0.000	 0.000	 170.000	 2.600
11	7	4	 22.000	 0.830	 0.000	 0.000	 190.000	 2.600
11	7	5	 22.000	 0.830	 0.000	 0.000	 220.000	 2.600
11	7	6	 21.000	 0.880	 9.000	 30.000	 220.000	 2.600
11	7	7	 21.000	 0.830	 9.000	 178.000	 220.000	 2.600
11	7	8	 22.000	 0.780	 124.000	 219.000	 170.000	 4.100
11	7	9	 21.000	 0.830	 1.000	 306.000	 180.000	 3.100
11	7	10	 21.000	 0.830	 97.000	 394.000	 190.000	 7.700
11	7	11	 20.000	 0.830	 166.000	 575.000	 210.000	 6.200
11	7	12	 20.500	 0.780	 279.000	 513.000	 210.000	 5.600
11	7	13	 21.000	 0.730	 25.000	 591.000	 180.000	 5.100
11	7	14	 22.000	 0.640	 95.000	 307.000	 180.000	 2.600
11	7	15	 22.000	 0.690	 69.000	 232.000	 0.000	 0.000
11	7	16	 22.000	 0.690	 74.000	 129.000	 150.000	 2.100
11	7	17	 22.000	 0.690	 21.000	 91.000	 160.000	 2.100
11	7	18	 22.000	 0.690	 8.000	 71.000	 160.000	 1.500
11	7	19	 22.000	 0.690	 0.000	 0.000	 170.000	 1.500
11	7	20	 21.000	 0.780	 0.000	 0.000	 160.000	 2.100
11	7	21	 21.000	 0.780	 0.000	 0.000	 40.000	 2.100
11	7	22	 21.000	 0.780	 0.000	 0.000	 60.000	 2.100
11	7	23	 21.000	 0.780	 0.000	 0.000	 50.000	 2.100
11	8	0	 21.000	 0.780	 0.000	 0.000	 120.000	 1.500
11	8	1	 20.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	8	2	 20.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	8	3	 20.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	8	4	 20.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	8	5	 20.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	8	6	 20.000	 0.830	 11.000	 29.000	 30.000	 3.100
11	8	7	 21.000	 0.940	 101.000	 169.000	 40.000	 3.100
11	8	8	 22.000	 0.830	 25.000	 146.000	 30.000	 2.100
11	8	9	 22.000	 0.780	 63.000	 190.000	 70.000	 1.500
11	8	10	 23.000	 0.730	 31.000	 515.000	 160.000	 2.100
11	8	11	 23.000	 0.730	 56.000	 553.000	 170.000	 2.100
11	8	12	 23.000	 0.730	 85.000	 475.000	 160.000	 2.600
11	8	13	 23.000	 0.690	 234.000	 233.000	 150.000	 1.500
11	8	14	 24.000	 0.690	 168.000	 394.000	 170.000	 4.100
11	8	15	 23.000	 0.780	 123.000	 282.000	 190.000	 5.100
11	8	16	 23.000	 0.780	 216.000	 247.000	 180.000	 5.100
11	8	17	 24.000	 0.740	 42.000	 103.000	 170.000	 4.100
11	8	18	 23.000	 0.780	 19.000	 42.000	 170.000	 2.600
11	8	19	 23.000	 0.780	 0.000	 0.000	 90.000	 2.600
11	8	20	 23.000	 0.780	 0.000	 0.000	 0.000	 0.000
11	8	21	 22.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	8	22	 22.000	 0.830	 0.000	 0.000	 150.000	 2.600
11	8	23	 22.000	 0.830	 0.000	 0.000	 180.000	 2.100
11	9	0	 21.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	9	1	 21.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	9	2	 21.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	9	3	 21.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	9	4	 21.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	9	5	 21.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	9	6	 21.000	 0.830	 38.000	 51.000	 0.000	 0.000
11	9	7	 21.000	 0.830	 100.000	 153.000	 0.000	 0.000
11	9	8	 22.000	 0.830	 40.000	 223.000	 0.000	 0.000
11	9	9	 22.000	 0.830	 62.000	 293.000	 30.000	 2.100
11	9	10	 23.000	 0.780	 35.000	 475.000	 20.000	 2.100
11	9	11	 23.000	 0.780	 44.000	 429.000	 360.000	 2.100
11	9	12	 25.000	 0.690	 112.000	 418.000	 170.000	 2.100
11	9	13	 25.000	 0.690	 415.000	 351.000	 180.000	 3.100
11	9	14	 26.000	 0.700	 592.000	 274.000	 160.000	 3.600
11	9	15	 25.000	 0.780	 535.000	 229.000	 150.000	 2.100
11	9	16	 25.000	 0.740	 482.000	 198.000	 180.000	 2.600
11	9	17	 26.000	 0.610	 323.000	 137.000	 120.000	 2.100
11	9	18	 25.000	 0.780	 54.000	 53.000	 180.000	 3.100
11	9	19	 24.000	 0.830	 1.000	 0.000	 240.000	 3.100
11	9	20	 24.000	 0.830	 0.000	 0.000	 240.000	 2.100
11	9	21	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	9	22	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	9	23	 24.000	 0.830	 0.000	 0.000	 360.000	 2.600
11	10	0	 23.000	 0.890	 0.000	 0.000	 30.000	 2.600
11	10	1	 23.000	 0.890	 0.000	 0.000	 30.000	 2.600
11	10	2	 23.000	 0.890	 0.000	 0.000	 30.000	 1.300
11	10	3	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	10	4	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	10	5	 22.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	10	6	 22.000	 0.940	 3.000	 38.000	 0.000	 0.000
11	10	7	 23.000	 0.890	 40.000	 107.000	 0.000	 0.000
11	10	8	 24.000	 0.830	 149.000	 228.000	 120.000	 2.600
11	10	9	 25.000	 0.780	 237.000	 236.000	 60.000	 2.100
11	10	10	 25.000	 0.780	 71.000	 367.000	 170.000	 2.100
11	10	11	 26.000	 0.740	 429.000	 475.000	 170.000	 3.100
11	10	12	 27.000	 0.700	 591.000	 354.000	 180.000	 4.100
11	10	13	 27.000	 0.700	 722.000	 259.000	 180.000	 4.100
11	10	14	 26.000	 0.790	 689.000	 256.000	 180.000	 4.100
11	10	15	 25.500	 0.810	 604.000	 269.000	 180.000	 4.100
11	10	16	 25.000	 0.830	 474.000	 228.000	 180.000	 4.100
11	10	17	 24.000	 0.780	 61.000	 137.000	 180.000	 7.700
11	10	18	 24.000	 0.780	 2.000	 51.000	 190.000	 5.100
11	10	19	 24.000	 0.830	 0.000	 0.000	 190.000	 4.100
11	10	20	 23.000	 0.890	 0.000	 0.000	 210.000	 2.100
11	10	21	 23.000	 0.890	 0.000	 0.000	 180.000	 4.100
11	10	22	 23.000	 0.890	 0.000	 0.000	 160.000	 2.100
11	10	23	 23.000	 0.890	 0.000	 0.000	 160.000	 3.100
11	11	0	 23.000	 0.890	 0.000	 0.000	 180.000	 2.100
11	11	1	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	11	2	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	11	3	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	11	4	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	11	5	 22.000	 0.880	 0.000	 0.000	 0.000	 0.000
11	11	6	 23.000	 0.890	 1.000	 25.000	 0.000	 0.000
11	11	7	 23.000	 0.890	 113.000	 136.000	 180.000	 2.100
11	11	8	 24.000	 0.830	 98.000	 141.000	 0.000	 0.000
11	11	9	 24.000	 0.830	 249.000	 304.000	 160.000	 2.600
11	11	10	 25.000	 0.780	 314.000	 388.000	 180.000	 2.600
11	11	11	 26.000	 0.740	 602.000	 341.000	 180.000	 5.100
11	11	12	 21.000	 0.940	 669.000	 334.000	 160.000	 5.100
11	11	13	 27.000	 0.660	 760.000	 229.000	 160.000	 5.100
11	11	14	 26.000	 0.700	 715.000	 212.000	 190.000	 6.200
11	11	15	 25.000	 0.780	 344.000	 290.000	 180.000	 6.700
11	11	16	 25.000	 0.740	 483.000	 168.000	 170.000	 7.700
11	11	17	 24.500	 0.760	 220.000	 117.000	 170.000	 6.900
11	11	18	 24.000	 0.780	 6.000	 54.000	 180.000	 6.200
11	11	19	 23.000	 0.830	 0.000	 1.000	 170.000	 5.100
11	11	20	 23.000	 0.830	 0.000	 0.000	 170.000	 4.100
11	11	21	 23.000	 0.830	 0.000	 0.000	 180.000	 3.100
11	11	22	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	11	23	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	12	0	 23.000	 0.810	 0.000	 0.000	 0.000	 0.000
11	12	1	 23.000	 0.780	 0.000	 0.000	 0.000	 0.000
11	12	2	 22.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	12	3	 22.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	12	4	 22.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	12	5	 22.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	12	6	 22.000	 0.880	 21.000	 34.000	 0.000	 0.000
11	12	7	 23.000	 0.780	 169.000	 123.000	 0.000	 0.000
11	12	8	 24.000	 0.830	 773.000	 120.000	 170.000	 1.500
11	12	9	 24.000	 0.780	 593.000	 199.000	 180.000	 1.500
11	12	10	 25.000	 0.690	 639.000	 284.000	 170.000	 3.100
11	12	11	 25.500	 0.690	 549.000	 211.000	 170.000	 4.100
11	12	12	 26.000	 0.700	 119.000	 662.000	 170.000	 5.100
11	12	13	 26.000	 0.700	 719.000	 224.000	 180.000	 3.100
11	12	14	 26.000	 0.700	 811.000	 198.000	 170.000	 7.200
11	12	15	 26.000	 0.700	 716.000	 203.000	 160.000	 6.200
11	12	16	 26.000	 0.700	 235.000	 261.000	 130.000	 2.600
11	12	17	 26.000	 0.740	 29.000	 236.000	 150.000	 3.100
11	12	18	 25.500	 0.760	 21.000	 41.000	 150.000	 3.600
11	12	19	 25.000	 0.780	 0.000	 1.000	 160.000	 4.100
11	12	20	 25.000	 0.780	 0.000	 0.000	 160.000	 4.100
11	12	21	 23.000	 0.890	 0.000	 0.000	 180.000	 2.100
11	12	22	 22.000	 0.940	 0.000	 0.000	 200.000	 2.100
11	12	23	 22.000	 0.940	 0.000	 0.000	 120.000	 2.100
11	13	0	 22.000	 0.940	 0.000	 0.000	 60.000	 2.600
11	13	1	 22.000	 0.940	 0.000	 0.000	 30.000	 4.100
11	13	2	 22.000	 0.940	 0.000	 0.000	 30.000	 4.100
11	13	3	 22.000	 0.940	 0.000	 0.000	 360.000	 4.100
11	13	4	 21.000	 0.940	 0.000	 0.000	 360.000	 2.600
11	13	5	 21.000	 0.940	 0.000	 0.000	 360.000	 2.600
11	13	6	 22.000	 0.880	 6.000	 32.000	 120.000	 2.600
11	13	7	 22.000	 0.880	 18.000	 101.000	 0.000	 0.000
11	13	8	 22.000	 0.880	 127.000	 234.000	 90.000	 3.100
11	13	9	 22.000	 0.880	 28.000	 163.000	 90.000	 2.300
11	13	10	 23.000	 0.890	 70.000	 348.000	 90.000	 1.500
11	13	11	 23.000	 0.890	 27.000	 308.000	 90.000	 2.100
11	13	12	 23.000	 0.830	 4.000	 330.000	 90.000	 1.600
11	13	13	 23.300	 0.830	 7.000	 422.000	 90.000	 1.000
11	13	14	 23.700	 0.830	 18.000	 408.000	 90.000	 0.500
11	13	15	 24.000	 0.830	 15.000	 242.000	 0.000	 0.000
11	13	16	 24.000	 0.830	 12.000	 194.000	 0.000	 0.000
11	13	17	 24.000	 0.890	 15.000	 175.000	 0.000	 0.000
11	13	18	 24.000	 0.830	 9.000	 67.000	 0.000	 0.000
11	13	19	 23.000	 0.890	 0.000	 1.000	 40.000	 2.100
11	13	20	 23.000	 0.830	 0.000	 0.000	 110.000	 2.100
11	13	21	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	13	22	 22.000	 0.880	 0.000	 0.000	 0.000	 0.000
11	13	23	 22.000	 0.880	 0.000	 0.000	 0.000	 0.000
11	14	0	 22.000	 0.880	 0.000	 0.000	 320.000	 2.100
11	14	1	 22.000	 0.880	 0.000	 0.000	 330.000	 2.100
11	14	2	 22.000	 0.880	 0.000	 0.000	 300.000	 2.100
11	14	3	 22.000	 0.880	 0.000	 0.000	 300.000	 22.700
11	14	4	 22.000	 0.880	 0.000	 0.000	 0.000	 0.000
11	14	5	 22.000	 0.880	 0.000	 0.000	 0.000	 0.000
11	14	6	 22.000	 0.880	 3.000	 39.000	 0.000	 0.000
11	14	7	 22.000	 0.880	 30.000	 73.000	 70.000	 2.100
11	14	8	 23.000	 0.830	 42.000	 184.000	 90.000	 2.100
11	14	9	 24.000	 0.780	 206.000	 299.000	 40.000	 3.100
11	14	10	 25.000	 0.780	 676.000	 291.000	 50.000	 4.100
11	14	11	 26.000	 0.700	 604.000	 286.000	 160.000	 2.600
11	14	12	 26.000	 0.700	 633.000	 326.000	 180.000	 2.600
11	14	13	 27.000	 0.660	 510.000	 352.000	 180.000	 5.100
11	14	14	 27.000	 0.660	 732.000	 230.000	 190.000	 4.100
11	14	15	 27.000	 0.660	 672.000	 215.000	 240.000	 5.100
11	14	16	 26.000	 0.740	 589.000	 169.000	 180.000	 4.100
11	14	17	 25.500	 0.760	 390.000	 113.000	 180.000	 3.800
11	14	18	 25.000	 0.780	 113.000	 62.000	 180.000	 3.600
11	14	19	 24.000	 0.830	 0.000	 1.000	 200.000	 2.100
11	14	20	 24.000	 0.830	 0.000	 0.000	 200.000	 2.100
11	14	21	 23.000	 0.730	 0.000	 0.000	 0.000	 0.000
11	14	22	 23.000	 0.730	 0.000	 0.000	 0.000	 0.000
11	14	23	 23.000	 0.730	 0.000	 0.000	 0.000	 0.000
11	15	0	 23.000	 0.780	 0.000	 0.000	 180.000	 2.100
11	15	1	 22.700	 0.800	 0.000	 0.000	 180.000	 1.400
11	15	2	 22.300	 0.820	 0.000	 0.000	 180.000	 0.700
11	15	3	 22.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	15	4	 22.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	15	5	 22.000	 0.830	 0.000	 0.000	 310.000	 2.600
11	15	6	 23.000	 0.780	 237.000	 33.000	 0.000	 0.000
11	15	7	 23.000	 0.780	 582.000	 69.000	 0.000	 0.000
11	15	8	 23.000	 0.890	 295.000	 182.000	 40.000	 2.600
11	15	9	 23.000	 0.890	 623.000	 166.000	 0.000	 0.000
11	15	10	 24.000	 0.780	 555.000	 211.000	 170.000	 2.600
11	15	11	 24.000	 0.740	 956.000	 110.000	 170.000	 2.100
11	15	12	 25.000	 0.650	 885.000	 132.000	 80.000	 4.100
11	15	13	 26.000	 0.700	 878.000	 129.000	 170.000	 3.100
11	15	14	 26.000	 0.700	 831.000	 150.000	 160.000	 5.100
11	15	15	 27.000	 0.660	 821.000	 102.000	 190.000	 11.300
11	15	16	 26.500	 0.650	 697.000	 121.000	 190.000	 8.200
11	15	17	 26.000	 0.650	 596.000	 84.000	 200.000	 5.100
11	15	18	 25.000	 0.740	 315.000	 42.000	 190.000	 4.100
11	15	19	 25.000	 0.740	 12.000	 1.000	 190.000	 3.100
11	15	20	 24.000	 0.780	 0.000	 0.000	 210.000	 3.100
11	15	21	 24.000	 0.780	 0.000	 0.000	 200.000	 1.500
11	15	22	 24.000	 0.690	 0.000	 0.000	 0.000	 0.000
11	15	23	 23.000	 0.690	 0.000	 0.000	 0.000	 0.000
11	16	0	 23.000	 0.730	 0.000	 0.000	 0.000	 0.000
11	16	1	 23.000	 0.730	 0.000	 0.000	 0.000	 0.000
11	16	2	 22.000	 0.780	 0.000	 0.000	 0.000	 0.000
11	16	3	 22.000	 0.780	 0.000	 0.000	 30.000	 2.100
11	16	4	 22.000	 0.780	 0.000	 0.000	 30.000	 2.100
11	16	5	 22.000	 0.780	 0.000	 0.000	 30.000	 2.100
11	16	6	 22.000	 0.830	 27.000	 38.000	 60.000	 1.500
11	16	7	 23.000	 0.780	 327.000	 122.000	 30.000	 2.100
11	16	8	 23.000	 0.830	 462.000	 187.000	 40.000	 1.500
11	16	9	 24.000	 0.780	 308.000	 264.000	 90.000	 2.100
11	16	10	 24.000	 0.740	 116.000	 391.000	 30.000	 2.600
11	16	11	 25.000	 0.690	 205.000	 423.000	 120.000	 1.500
11	16	12	 25.000	 0.740	 138.000	 488.000	 170.000	 4.100
11	16	13	 25.000	 0.740	 362.000	 335.000	 180.000	 3.100
11	16	14	 25.000	 0.740	 153.000	 209.000	 180.000	 3.100
11	16	15	 25.000	 0.740	 217.000	 285.000	 170.000	 5.100
11	16	16	 25.000	 0.740	 44.000	 275.000	 180.000	 5.100
11	16	17	 24.000	 0.830	 94.000	 108.000	 150.000	 4.100
11	16	18	 24.000	 0.780	 10.000	 48.000	 180.000	 3.100
11	16	19	 24.000	 0.830	 0.000	 1.000	 170.000	 4.100
11	16	20	 23.000	 0.890	 0.000	 0.000	 180.000	 2.100
11	16	21	 23.000	 0.890	 0.000	 0.000	 170.000	 2.100
11	16	22	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	16	23	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	17	0	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	17	1	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	17	2	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	17	3	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	17	4	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	17	5	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	17	6	 23.000	 0.830	 165.000	 33.000	 0.000	 0.000
11	17	7	 24.000	 0.780	 550.000	 77.000	 150.000	 2.100
11	17	8	 24.000	 0.780	 377.000	 223.000	 30.000	 2.100
11	17	9	 25.000	 0.780	 463.000	 247.000	 40.000	 2.600
11	17	10	 25.000	 0.740	 64.000	 385.000	 40.000	 2.600
11	17	11	 26.000	 0.700	 447.000	 390.000	 150.000	 2.100
11	17	12	 27.000	 0.700	 690.000	 202.000	 150.000	 3.100
11	17	13	 27.000	 0.700	 782.000	 236.000	 160.000	 4.100
11	17	14	 28.000	 0.620	 877.000	 163.000	 180.000	 3.100
11	17	15	 26.000	 0.790	 774.000	 151.000	 180.000	 3.600
11	17	16	 26.000	 0.790	 304.000	 283.000	 180.000	 5.100
11	17	17	 25.000	 0.780	 201.000	 127.000	 180.000	 6.200
11	17	18	 25.000	 0.780	 105.000	 66.000	 170.000	 4.100
11	17	19	 25.000	 0.780	 1.000	 1.000	 170.000	 2.600
11	17	20	 25.000	 0.780	 0.000	 0.000	 0.000	 0.000
11	17	21	 24.000	 0.780	 0.000	 0.000	 180.000	 2.100
11	17	22	 24.000	 0.830	 0.000	 0.000	 150.000	 2.100
11	17	23	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	18	0	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
11	18	1	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	18	2	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	18	3	 23.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	18	4	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	18	5	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	18	6	 23.000	 0.940	 24.000	 39.000	 0.000	 0.000
11	18	7	 23.000	 0.890	 140.000	 153.000	 180.000	 2.100
11	18	8	 25.000	 0.780	 576.000	 118.000	 170.000	 1.500
11	18	9	 26.000	 0.700	 515.000	 261.000	 170.000	 3.100
11	18	10	 27.000	 0.660	 711.000	 227.000	 170.000	 3.100
11	18	11	 27.000	 0.660	 690.000	 224.000	 180.000	 3.100
11	18	12	 27.000	 0.740	 775.000	 235.000	 180.000	 3.100
11	18	13	 26.000	 0.790	 856.000	 181.000	 180.000	 2.600
11	18	14	 26.500	 0.760	 791.000	 171.000	 180.000	 4.400
11	18	15	 27.000	 0.740	 646.000	 170.000	 170.000	 6.200
11	18	16	 26.000	 0.790	 419.000	 170.000	 150.000	 5.100
11	18	17	 26.000	 0.840	 345.000	 149.000	 180.000	 6.200
11	18	18	 25.000	 0.830	 58.000	 90.000	 180.000	 4.100
11	18	19	 25.000	 0.830	 0.000	 1.000	 180.000	 5.100
11	18	20	 24.000	 0.890	 0.000	 0.000	 180.000	 6.200
11	18	21	 24.000	 0.890	 0.000	 0.000	 170.000	 6.200
11	18	22	 24.000	 0.940	 0.000	 0.000	 220.000	 2.600
11	18	23	 24.000	 0.890	 0.000	 0.000	 160.000	 2.100
11	19	0	 24.000	 0.890	 0.000	 0.000	 170.000	 2.100
11	19	1	 24.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	19	2	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	19	3	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	19	4	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	19	5	 23.000	 1.000	 0.000	 0.000	 0.000	 0.000
11	19	6	 23.000	 1.000	 2.000	 35.000	 0.000	 0.000
11	19	7	 24.000	 0.940	 26.000	 125.000	 0.000	 0.000
11	19	8	 24.000	 0.940	 32.000	 253.000	 0.000	 0.000
11	19	9	 24.000	 0.940	 142.000	 310.000	 180.000	 2.600
11	19	10	 25.000	 0.890	 24.000	 295.000	 180.000	 2.800
11	19	11	 26.000	 0.840	 337.000	 422.000	 170.000	 3.100
11	19	12	 26.000	 0.840	 383.000	 320.000	 170.000	 2.100
11	19	13	 27.000	 0.790	 548.000	 378.000	 180.000	 3.100
11	19	14	 28.000	 0.700	 670.000	 277.000	 170.000	 5.100
11	19	15	 28.000	 0.740	 702.000	 173.000	 180.000	 6.200
11	19	16	 26.700	 0.800	 341.000	 242.000	 180.000	 5.200
11	19	17	 25.300	 0.870	 170.000	 166.000	 180.000	 4.100
11	19	18	 24.000	 0.940	 4.000	 66.000	 210.000	 3.100
11	19	19	 23.000	 1.000	 0.000	 1.000	 0.000	 0.000
11	19	20	 23.000	 1.000	 0.000	 0.000	 0.000	 0.000
11	19	21	 23.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	19	22	 23.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	19	23	 23.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	20	0	 23.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	20	1	 23.000	 0.940	 0.000	 0.000	 160.000	 2.100
11	20	2	 23.000	 0.940	 0.000	 0.000	 160.000	 1.000
11	20	3	 23.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	20	4	 23.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	20	5	 23.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	20	6	 23.000	 1.000	 7.000	 54.000	 0.000	 0.000
11	20	7	 24.000	 0.940	 51.000	 128.000	 0.000	 0.000
11	20	8	 25.000	 0.940	 77.000	 225.000	 160.000	 2.600
11	20	9	 26.000	 0.840	 356.000	 278.000	 190.000	 1.500
11	20	10	 27.000	 0.840	 231.000	 282.000	 170.000	 2.600
11	20	11	 27.000	 0.840	 186.000	 320.000	 180.000	 3.100
11	20	12	 27.000	 0.840	 142.000	 290.000	 170.000	 5.100
11	20	13	 27.000	 0.740	 61.000	 437.000	 280.000	 4.100
11	20	14	 24.000	 1.000	 186.000	 535.000	 150.000	 2.600
11	20	15	 24.000	 0.940	 9.000	 340.000	 200.000	 2.600
11	20	16	 25.000	 0.890	 18.000	 282.000	 180.000	 1.500
11	20	17	 25.000	 0.940	 64.000	 174.000	 180.000	 2.600
11	20	18	 25.000	 0.890	 9.000	 54.000	 190.000	 2.100
11	20	19	 25.000	 0.890	 0.000	 2.000	 190.000	 1.500
11	20	20	 25.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	20	21	 24.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	20	22	 24.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	20	23	 24.000	 0.890	 0.000	 0.000	 0.000	 0.000
11	21	0	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	21	1	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	21	2	 23.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	21	3	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
11	21	4	 24.000	 0.940	 0.000	 0.000	 0.000	 1.300
11	21	5	 24.000	 0.940	 0.000	 0.000	 180.000	 2.600
